ID_String,Positive,Negative,Anchor,Cycle_Accuracy,Consistency,Margin_Type
1_6_011016fa6c,DBlue44_2.wav,M1273_4.wav,White53_r2_1.wav,0.851512373968836,1.0,high
4_5_1101744,M2020_1.wav,M183Middle8_2.wav,White567_5.wav,0.850453172205438,1.0,high
2_2_0110174fdb,M2022_2.wav,M1812_4.wav,M2212_2.wav,0.765938864628821,0.75,high
4_5_110174443,DBlue51_7.wav,LBlue372_6.wav,M2215_4.wav,0.791230366492147,1.0,high
2_2_0110174fdb,M1812_4.wav,M2022_2.wav,Grey645_8.wav,0.765938864628821,1.0,high
1_2_01101722a6,Orange302_3.wav,M1273_3.wav,LBlue332_3.wav,0.800970873786408,1.0,high
1_2_01101722a6,Orange302_3.wav,M1273_3.wav,LBlue333_6.wav,0.800970873786408,1.0,high
4_2_011017500c,M955_2.wav,Grey644_8.wav,M1415_3.wav,0.767,1.0,high
4_3_011017500c,M1873_3.wav,White53_r0_1.wav,Grey650_6.wav,0.774691358024691,1.0,high
1_6_011016fa6c,DBlue44_2.wav,M1273_4.wav,Orange306_1.wav,0.851512373968836,1.0,high
4_1_01101734c9,DBlue75_4.wav,White563_6.wav,White561_2.wav,0.814250614250614,1.0,high
4_5_110174443,DBlue51_7.wav,LBlue372_6.wav,Orange244_6.wav,0.791230366492147,1.0,high
2_2_0110173f53,Grey654_5.wav,Orange305_5.wav,LBlue372_6.wav,0.789473684210526,1.0,high
4_4_01101734c9,M1314_1.wav,Grey653_8.wav,White53_r0_1.wav,0.786199095022624,0.9,high
2_3_01103f655f,M1813_4.wav,M183Middle8_3.wav,Grey640_7.wav,0.784818067754078,1.0,high
4_3_1101744,DBlue70_8.wav,M1273_4.wav,Pink44_r24_4.wav,0.833507853403141,1.0,high
2_2_0110173f53,Grey654_5.wav,Orange305_5.wav,DBlue41_4.wav,0.789473684210526,1.0,high
4_3_1101744,M1273_4.wav,DBlue70_8.wav,White542_6.wav,0.833507853403141,1.0,high
4_4_110174443,M1316_3.wav,M542_1.wav,LBlue325_1.wav,0.827586206896552,0.8,high
4_3_1101744,M1273_4.wav,DBlue70_8.wav,LBlue324_5.wav,0.833507853403141,0.8333333333333334,high
1_3_01101722a6,Orange305_1.wav,DBlue42_2.wav,M1271_3.wav,0.766233766233766,1.0,high
2_3_01103f655f,M183Middle8_3.wav,M1813_4.wav,M2023_1.wav,0.784818067754078,1.0,high
4_4_1101744,DBlue44_4.wav,Orange244_1.wav,M2020_2.wav,0.801492537313433,1.0,high
4_2_011017500c,M955_2.wav,Grey644_8.wav,Orange291_2.wav,0.767,1.0,high
2_2_0110173f53,Grey654_5.wav,Orange305_5.wav,M1813_2.wav,0.789473684210526,1.0,high
4_3_1101744,DBlue70_8.wav,M1273_4.wav,White567_6.wav,0.833507853403141,1.0,high
4_5_011017273f,DBlue52_4.wav,M1500_3.wav,DBlue42_2.wav,0.798387096774194,1.0,high
1_6_011016fa6c,DBlue44_2.wav,M1273_4.wav,DBlue74_3.wav,0.851512373968836,1.0,high
4_3_1101744,DBlue70_8.wav,M1273_4.wav,M2022_5.wav,0.833507853403141,0.8571428571428571,high
4_5_110174443,DBlue51_7.wav,LBlue372_6.wav,White53_r1_6.wav,0.791230366492147,1.0,high
4_5_110174443,DBlue51_7.wav,LBlue372_6.wav,M2024_4.wav,0.791230366492147,1.0,high
4_3_011017500c,M1873_3.wav,White53_r0_1.wav,M1874_2.wav,0.774691358024691,0.75,high
4_3_1101744,DBlue70_8.wav,M1273_4.wav,M2022_2.wav,0.833507853403141,1.0,high
1_6_011016fa6c,DBlue44_2.wav,M1273_4.wav,M1313_6.wav,0.851512373968836,1.0,high
1_2_01101722a6,M1273_3.wav,Orange302_3.wav,Grey644_9.wav,0.800970873786408,0.75,high
4_3_1101744,DBlue70_8.wav,M1273_4.wav,White568_2.wav,0.833507853403141,1.0,high
4_2_011017500c,M955_2.wav,Grey644_8.wav,M1686_4.wav,0.767,1.0,high
4_3_011017500c,M1873_3.wav,White53_r0_1.wav,M2021_6.wav,0.774691358024691,1.0,high
4_5_011017273f,DBlue52_4.wav,M1500_3.wav,DBlue70_3.wav,0.798387096774194,1.0,high
4_4_110174443,M542_1.wav,M1316_3.wav,White607_2.wav,0.827586206896552,0.75,high
1_2_01101722a6,Orange302_3.wav,M1273_3.wav,LBlue334_3.wav,0.800970873786408,1.0,high
3_4_0110173b5e,White607_2.wav,White607_5.wav,M1552_3.wav,0.825734549138805,1.0,high
1_2_01101750a7,M1450_1.wav,White606_6.wav,Grey653_2.wav,0.850208044382802,1.0,high
1_2_01101722a6,Orange302_3.wav,M1273_3.wav,M2021_7.wav,0.800970873786408,1.0,high
4_1_01101734c9,White563_6.wav,DBlue75_4.wav,M1684_4.wav,0.814250614250614,1.0,high
1_6_011016fa6c,DBlue44_2.wav,M1273_4.wav,M2210_3.wav,0.851512373968836,1.0,high
4_1_01101734c9,DBlue75_4.wav,White563_6.wav,Orange302_3.wav,0.814250614250614,1.0,high
4_4_1101744,Orange244_1.wav,DBlue44_4.wav,M540_1.wav,0.801492537313433,1.0,high
4_5_1101744,M2020_1.wav,M183Middle8_2.wav,White561_2.wav,0.850453172205438,1.0,high
4_4_1101744,Orange244_1.wav,DBlue44_4.wav,M2210_4.wav,0.801492537313433,1.0,high
1_2_01101722a6,Orange302_3.wav,M1273_3.wav,M1872_3.wav,0.800970873786408,1.0,high
2_3_01103f655f,M183Middle8_3.wav,M1813_4.wav,White53_r1_1.wav,0.784818067754078,1.0,high
4_5_110174443,DBlue51_7.wav,LBlue372_6.wav,DBlue74_3.wav,0.791230366492147,0.7142857142857143,high
4_4_1101744,DBlue44_4.wav,Orange244_1.wav,White53_r2_2.wav,0.801492537313433,1.0,high
1_3_01101722a6,DBlue42_2.wav,Orange305_1.wav,Grey642_2.wav,0.766233766233766,1.0,high
4_4_01101734c9,M1314_1.wav,Grey653_8.wav,LBlue405_1.wav,0.786199095022624,0.75,high
4_3_011017500c,White53_r0_1.wav,M1873_3.wav,M2215_2.wav,0.774691358024691,1.0,high
4_4_01101734c9,M1314_1.wav,Grey653_8.wav,Grey651_6.wav,0.786199095022624,0.9230769230769232,high
4_2_011017500c,M955_2.wav,Grey644_8.wav,LBlue320_6.wav,0.767,1.0,high
1_2_01101722a6,Orange302_3.wav,M1273_3.wav,M1413_2.wav,0.800970873786408,1.0,high
4_3_1101744,DBlue70_8.wav,M1273_4.wav,White53_r0_2.wav,0.833507853403141,1.0,high
4_3_1101744,DBlue70_8.wav,M1273_4.wav,White563_6.wav,0.833507853403141,1.0,high
4_5_011017273f,DBlue52_4.wav,M1500_3.wav,M1235_4.wav,0.798387096774194,0.8571428571428571,high
1_6_011016fa6c,DBlue44_2.wav,M1273_4.wav,Grey654_6.wav,0.851512373968836,1.0,high
4_3_1101744,DBlue70_8.wav,M1273_4.wav,M1813_4.wav,0.833507853403141,1.0,high
4_5_1101744,M2020_1.wav,M183Middle8_2.wav,White567_4.wav,0.850453172205438,1.0,high
2_2_0110174fdb,M1812_4.wav,M2022_2.wav,DBlue78_7.wav,0.765938864628821,0.8888888888888888,high
4_5_1101744,M2020_1.wav,M183Middle8_2.wav,White561_4.wav,0.850453172205438,0.75,high
1_2_01101722a6,Orange302_3.wav,M1273_3.wav,M1871_3.wav,0.800970873786408,1.0,high
4_1_01101734c9,DBlue75_4.wav,White563_6.wav,M2020_1.wav,0.814250614250614,1.0,high
2_3_01103f655f,M1813_4.wav,M183Middle8_3.wav,Orange233_4.wav,0.784818067754078,0.75,high
1_2_01101750a7,White606_6.wav,M1450_1.wav,White53_r2_4.wav,0.850208044382802,1.0,high
1_2_01101722a6,M1273_3.wav,Orange302_3.wav,M1870_6.wav,0.800970873786408,1.0,high
4_1_01101734c9,DBlue75_4.wav,White563_6.wav,Orange306_5.wav,0.814250614250614,0.8333333333333334,high
2_2_0110174fdb,M2022_2.wav,M1812_4.wav,White567_4.wav,0.765938864628821,0.75,high
1_2_01101722a6,Orange302_3.wav,M1273_3.wav,M1230_3.wav,0.800970873786408,1.0,high
4_5_011017273f,DBlue52_4.wav,M1500_3.wav,Orange293_3.wav,0.798387096774194,1.0,high
2_2_0110174fdb,M2022_2.wav,M1812_4.wav,LBlue325_5.wav,0.765938864628821,1.0,high
4_3_011017500c,M1873_3.wav,White53_r0_1.wav,DBlue72_4.wav,0.774691358024691,1.0,high
2_2_0110173f53,Grey654_5.wav,Orange305_5.wav,M1414_4.wav,0.789473684210526,1.0,high
4_3_1101744,DBlue70_8.wav,M1273_4.wav,M1684_3.wav,0.833507853403141,1.0,high
4_3_1101744,DBlue70_8.wav,M1273_4.wav,White542_7.wav,0.833507853403141,1.0,high
1_2_01101722a6,Orange302_3.wav,M1273_3.wav,White53_r3_1.wav,0.800970873786408,1.0,high
3_4_011016fe39,M183Middle10_3.wav,M1685_2.wav,M2024_2.wav,0.766758494031221,0.8333333333333334,high
4_5_110174443,DBlue51_7.wav,LBlue372_6.wav,M1688_4.wav,0.791230366492147,0.8333333333333334,high
4_3_011017500c,M1873_3.wav,White53_r0_1.wav,DBlue40_2.wav,0.774691358024691,1.0,high
2_2_0110173f53,Grey654_5.wav,Orange305_5.wav,M1507_3.wav,0.789473684210526,1.0,high
1_3_01101722a6,Orange305_1.wav,DBlue42_2.wav,M1414_3.wav,0.766233766233766,0.75,high
2_2_0110174fdb,M1812_4.wav,M2022_2.wav,Grey640_6.wav,0.765938864628821,1.0,high
4_3_011017500c,White53_r0_1.wav,M1873_3.wav,White563_4.wav,0.774691358024691,1.0,high
4_3_1101744,DBlue70_8.wav,M1273_4.wav,M183Middle7_2.wav,0.833507853403141,1.0,high
3_4_0110173b5e,White607_2.wav,White607_5.wav,Orange242_4.wav,0.825734549138805,1.0,high
4_5_110174443,DBlue51_7.wav,LBlue372_6.wav,White53_r3_3.wav,0.791230366492147,1.0,high
4_4_110174443,M542_1.wav,M1316_3.wav,M1172_1.wav,0.827586206896552,1.0,high
4_5_110174443,DBlue51_7.wav,LBlue372_6.wav,White561_4.wav,0.791230366492147,0.75,high
4_1_01101734c9,DBlue75_4.wav,White563_6.wav,LBlue325_5.wav,0.814250614250614,1.0,high
1_6_011016fa6c,DBlue44_2.wav,M1273_4.wav,M1873_2.wav,0.851512373968836,1.0,high
4_1_01101734c9,DBlue75_4.wav,White563_6.wav,M542_2.wav,0.814250614250614,0.8571428571428571,high
4_5_110174443,DBlue51_7.wav,LBlue372_6.wav,White543_7.wav,0.791230366492147,1.0,high
4_3_011017500c,White53_r0_1.wav,M1873_3.wav,Orange305_1.wav,0.774691358024691,1.0,high
4_5_1101744,M2020_1.wav,M183Middle8_2.wav,White561_5.wav,0.850453172205438,1.0,high
1_2_01101750a7,White606_6.wav,M1450_1.wav,Orange291_3.wav,0.850208044382802,1.0,high
1_6_011016fa6c,DBlue44_2.wav,M1273_4.wav,M1234_4.wav,0.851512373968836,1.0,high
1_3_01101722a6,Orange305_1.wav,DBlue42_2.wav,White567_4.wav,0.766233766233766,0.8,high
4_2_011017500c,M955_2.wav,Grey644_8.wav,M2024_2.wav,0.767,1.0,high
4_4_110174443,M542_1.wav,M1316_3.wav,White53_r1_5.wav,0.827586206896552,1.0,high
2_2_0110174fdb,M2022_2.wav,M1812_4.wav,White542_6.wav,0.765938864628821,0.75,high
4_4_01101734c9,M1314_1.wav,Grey653_8.wav,White609_1.wav,0.786199095022624,0.9,high
4_1_01101734c9,DBlue75_4.wav,White563_6.wav,M2023_5.wav,0.814250614250614,0.9166666666666666,high
3_4_011016fe39,M183Middle10_3.wav,M1685_2.wav,White568_5.wav,0.766758494031221,0.875,high
1_2_01101722a6,Orange302_3.wav,M1273_3.wav,M1874_3.wav,0.800970873786408,0.8333333333333334,high
4_3_1101744,DBlue70_8.wav,M1273_4.wav,M1272_3.wav,0.833507853403141,1.0,high
4_3_1101744,DBlue70_8.wav,M1273_4.wav,White561_1.wav,0.833507853403141,1.0,high
4_3_011017500c,M1873_3.wav,White53_r0_1.wav,White53_r0_4.wav,0.774691358024691,0.8,high
2_2_0110173f53,Grey654_5.wav,Orange305_5.wav,Orange232_5.wav,0.789473684210526,1.0,high
3_4_0110173b5e,White607_2.wav,White607_5.wav,Pink44_r25_1.wav,0.825734549138805,0.75,high
4_4_1101744,DBlue44_4.wav,Orange244_1.wav,White53_r4_2.wav,0.801492537313433,1.0,high
1_6_011016fa6c,DBlue44_2.wav,M1273_4.wav,M1687_3.wav,0.851512373968836,1.0,high
3_4_0110173b5e,White607_2.wav,White607_5.wav,DBlue78_1.wav,0.825734549138805,1.0,high
3_4_011016fe39,M183Middle10_3.wav,M1685_2.wav,DBlue75_4.wav,0.766758494031221,1.0,high
4_5_011017273f,DBlue52_4.wav,M1500_3.wav,M1873_2.wav,0.798387096774194,1.0,high
4_2_011017500c,M955_2.wav,Grey644_8.wav,M1410_3.wav,0.767,1.0,high
4_2_011017500c,M955_2.wav,Grey644_8.wav,M2024_5.wav,0.767,1.0,high
4_4_110174443,M542_1.wav,M1316_3.wav,Pink44_r25_2.wav,0.827586206896552,1.0,high
4_3_1101744,M1273_4.wav,DBlue70_8.wav,LBlue325_5.wav,0.833507853403141,1.0,high
4_1_01101734c9,DBlue75_4.wav,White563_6.wav,M2211_3.wav,0.814250614250614,1.0,high
3_4_0110173b5e,White607_2.wav,White607_5.wav,LBlue403_1.wav,0.825734549138805,1.0,high
1_3_01101722a6,DBlue42_2.wav,Orange305_1.wav,DBlue53_3.wav,0.766233766233766,1.0,high
4_3_1101744,DBlue70_8.wav,M1273_4.wav,Grey642_7.wav,0.833507853403141,1.0,high
2_2_0110173f53,Grey654_5.wav,Orange305_5.wav,DBlue74_7.wav,0.789473684210526,1.0,high
1_3_01101722a6,DBlue42_2.wav,Orange305_1.wav,Orange240_3.wav,0.766233766233766,1.0,high
4_4_1101744,Orange244_1.wav,DBlue44_4.wav,Pink44_r24_2.wav,0.801492537313433,1.0,high
4_4_1101744,Orange244_1.wav,DBlue44_4.wav,White53_r4_1.wav,0.801492537313433,1.0,high
4_5_110174443,DBlue51_7.wav,LBlue372_6.wav,Grey640_7.wav,0.791230366492147,1.0,high
4_5_011017273f,DBlue52_4.wav,M1500_3.wav,M1233_1.wav,0.798387096774194,0.75,high
4_1_01101734c9,DBlue75_4.wav,White563_6.wav,Orange243_4.wav,0.814250614250614,0.75,high
2_2_0110173f53,Grey654_5.wav,Orange305_5.wav,Yellow14_r25_4.wav,0.789473684210526,1.0,high
4_5_1101744,M2020_1.wav,M183Middle8_2.wav,White564_4.wav,0.850453172205438,1.0,high
4_3_1101744,DBlue70_8.wav,M1273_4.wav,M1271_3.wav,0.833507853403141,1.0,high
4_4_01101734c9,M1314_1.wav,Grey653_8.wav,M1410_4.wav,0.786199095022624,1.0,high
1_2_01101722a6,Orange302_3.wav,M1273_3.wav,DBlue74_4.wav,0.800970873786408,1.0,high
2_2_0110174fdb,M1812_4.wav,M2022_2.wav,Grey650_5.wav,0.765938864628821,1.0,high
4_5_110174443,DBlue51_7.wav,LBlue372_6.wav,White568_1.wav,0.791230366492147,1.0,high
4_5_011017273f,DBlue52_4.wav,M1500_3.wav,M2020_4.wav,0.798387096774194,1.0,high
2_2_0110174fdb,M1812_4.wav,M2022_2.wav,DBlue40_4.wav,0.765938864628821,1.0,high
4_4_01101734c9,M1314_1.wav,Grey653_8.wav,Grey650_6.wav,0.786199095022624,0.8571428571428571,high
3_4_0110173b5e,White607_2.wav,White607_5.wav,M1316_6.wav,0.825734549138805,1.0,high
4_4_1101744,DBlue44_4.wav,Orange244_1.wav,White567_5.wav,0.801492537313433,1.0,high
3_4_011016fe39,M183Middle10_3.wav,M1685_2.wav,M1870_4.wav,0.766758494031221,0.75,high
4_5_110174443,DBlue51_7.wav,LBlue372_6.wav,M1687_3.wav,0.791230366492147,0.8,high
4_3_1101744,DBlue70_8.wav,M1273_4.wav,White561_5.wav,0.833507853403141,1.0,high
4_4_110174443,M542_1.wav,M1316_3.wav,M2211_2.wav,0.827586206896552,1.0,high
1_6_011016fa6c,DBlue44_2.wav,M1273_4.wav,Orange300_1.wav,0.851512373968836,0.9090909090909092,high
4_2_011017500c,Grey644_8.wav,M955_2.wav,M1873_6.wav,0.767,1.0,high
1_2_01101722a6,Orange302_3.wav,M1273_3.wav,Grey645_4.wav,0.800970873786408,0.75,high
1_2_01101722a6,Orange302_3.wav,M1273_3.wav,M1873_3.wav,0.800970873786408,1.0,high
4_3_1101744,DBlue70_8.wav,M1273_4.wav,Grey644_9.wav,0.833507853403141,1.0,high
4_4_1101744,DBlue44_4.wav,Orange244_1.wav,White561_6.wav,0.801492537313433,1.0,high
4_1_01101734c9,DBlue75_4.wav,White563_6.wav,M1688_3.wav,0.814250614250614,1.0,high
3_4_0110173b5e,White607_2.wav,White607_5.wav,Orange242_3.wav,0.825734549138805,1.0,high
2_3_01103f655f,M1813_4.wav,M183Middle8_3.wav,DBlue52_7.wav,0.784818067754078,0.75,high
4_1_01101734c9,DBlue75_4.wav,White563_6.wav,DBlue70_3.wav,0.814250614250614,0.8571428571428571,high
4_3_1101744,DBlue70_8.wav,M1273_4.wav,M2021_3.wav,0.833507853403141,1.0,high
4_1_01101734c9,DBlue75_4.wav,White563_6.wav,Orange305_1.wav,0.814250614250614,0.8,high
4_4_110174443,M542_1.wav,M1316_3.wav,Grey650_6.wav,0.827586206896552,1.0,high
4_5_110174443,DBlue51_7.wav,LBlue372_6.wav,Pink44_r24_4.wav,0.791230366492147,1.0,high
2_2_0110174fdb,M1812_4.wav,M2022_2.wav,Orange233_4.wav,0.765938864628821,1.0,high
4_1_01101734c9,DBlue75_4.wav,White563_6.wav,White563_4.wav,0.814250614250614,1.0,high
2_3_01103f655f,M1813_4.wav,M183Middle8_3.wav,Grey644_9.wav,0.784818067754078,1.0,high
4_3_1101744,DBlue70_8.wav,M1273_4.wav,M542_2.wav,0.833507853403141,0.8571428571428571,high
4_1_01101734c9,DBlue75_4.wav,White563_6.wav,M2023_6.wav,0.814250614250614,1.0,high
1_6_011016fa6c,DBlue44_2.wav,M1273_4.wav,White53_r1_6.wav,0.851512373968836,1.0,high
4_3_1101744,DBlue70_8.wav,M1273_4.wav,White53_r1_2.wav,0.833507853403141,0.75,high
3_4_0110173b5e,White607_2.wav,White607_5.wav,M2210_2.wav,0.825734549138805,0.75,high
4_5_1101744,M2020_1.wav,M183Middle8_2.wav,LBlue371_6.wav,0.850453172205438,1.0,high
4_1_01101734c9,DBlue75_4.wav,White563_6.wav,Orange304_1.wav,0.814250614250614,1.0,high
4_5_1101744,M2020_1.wav,M183Middle8_2.wav,White53_r0_2.wav,0.850453172205438,1.0,high
3_4_0110173b5e,White607_5.wav,White607_2.wav,LBlue401_5.wav,0.825734549138805,1.0,high
4_5_011017273f,DBlue52_4.wav,M1500_3.wav,M2023_4.wav,0.798387096774194,1.0,high
1_2_01101722a6,M1273_3.wav,Orange302_3.wav,DBlue40_4.wav,0.800970873786408,1.0,high
2_2_0110173f53,Grey654_5.wav,Orange305_5.wav,M2022_2.wav,0.789473684210526,1.0,high
1_2_01101750a7,M1450_1.wav,White606_6.wav,M1233_3.wav,0.850208044382802,1.0,high
1_2_01101750a7,White606_6.wav,M1450_1.wav,White53_r1_6.wav,0.850208044382802,1.0,high
2_2_0110174fdb,M1812_4.wav,M2022_2.wav,M1316_8.wav,0.765938864628821,0.8,high
4_5_110174443,DBlue51_7.wav,LBlue372_6.wav,White568_4.wav,0.791230366492147,1.0,high
4_5_011017273f,DBlue52_4.wav,M1500_3.wav,White53_r0_4.wav,0.798387096774194,1.0,high
1_6_011016fa6c,DBlue44_2.wav,M1273_4.wav,M2021_6.wav,0.851512373968836,1.0,high
4_2_011017500c,M955_2.wav,Grey644_8.wav,Yellow14_r28_1.wav,0.767,1.0,high
2_2_0110174fdb,M1812_4.wav,M2022_2.wav,White544_7.wav,0.765938864628821,1.0,high
4_5_1101744,M2020_1.wav,M183Middle8_2.wav,Pink44_r25_2.wav,0.850453172205438,1.0,high
2_2_0110173f53,Grey654_5.wav,Orange305_5.wav,LBlue325_5.wav,0.789473684210526,1.0,high
3_4_0110173b5e,White607_2.wav,White607_5.wav,M1416_4.wav,0.825734549138805,1.0,high
1_6_011016fa6c,DBlue44_2.wav,M1273_4.wav,M1314_7.wav,0.851512373968836,1.0,high
4_5_110174443,DBlue51_7.wav,LBlue372_6.wav,White53_r3_1.wav,0.791230366492147,1.0,high
4_2_011017500c,M955_2.wav,Grey644_8.wav,Yellow14_r25_4.wav,0.767,1.0,high
2_2_0110174fdb,M1812_4.wav,M2022_2.wav,White545_6.wav,0.765938864628821,1.0,high
2_2_0110173f53,Grey654_5.wav,Orange305_5.wav,Orange243_6.wav,0.789473684210526,1.0,high
2_2_0110173f53,Grey654_5.wav,Orange305_5.wav,White545_7.wav,0.789473684210526,1.0,high
4_3_011017500c,M1873_3.wav,White53_r0_1.wav,M1313_1.wav,0.774691358024691,0.75,high
4_1_01101734c9,DBlue75_4.wav,White563_6.wav,M1272_4.wav,0.814250614250614,0.7777777777777778,high
4_5_1101744,M2020_1.wav,M183Middle8_2.wav,M1233_1.wav,0.850453172205438,1.0,high
4_4_01101734c9,M1314_1.wav,Grey653_8.wav,White600_1.wav,0.786199095022624,0.875,high
4_4_01101734c9,M1314_1.wav,Grey653_8.wav,M2211_2.wav,0.786199095022624,0.875,high
4_5_011017273f,DBlue52_4.wav,M1500_3.wav,White53_r0_1.wav,0.798387096774194,1.0,high
4_3_1101744,DBlue70_8.wav,M1273_4.wav,White564_5.wav,0.833507853403141,1.0,high
4_5_011017273f,DBlue52_4.wav,M1500_3.wav,LBlue332_1.wav,0.798387096774194,1.0,high
4_1_01101734c9,DBlue75_4.wav,White563_6.wav,M2212_4.wav,0.814250614250614,1.0,high
4_4_01101734c9,M1314_1.wav,Grey653_8.wav,Pink44_r25_2.wav,0.786199095022624,1.0,high
4_2_011017500c,M955_2.wav,Grey644_8.wav,White543_8.wav,0.767,1.0,high
4_5_1101744,M2020_1.wav,M183Middle8_2.wav,M1230_4.wav,0.850453172205438,1.0,high
4_5_110174443,DBlue51_7.wav,LBlue372_6.wav,DBlue43_4.wav,0.791230366492147,1.0,high
4_2_011017500c,M955_2.wav,Grey644_8.wav,White53_r0_2.wav,0.767,1.0,high
4_5_011017273f,DBlue52_4.wav,M1500_3.wav,M1872_3.wav,0.798387096774194,0.8333333333333334,high
4_5_1101744,M2020_1.wav,M183Middle8_2.wav,LBlue322_5.wav,0.850453172205438,1.0,high
4_4_110174443,M542_1.wav,M1316_3.wav,M1451_1.wav,0.827586206896552,1.0,high
2_3_01103f655f,M1813_4.wav,M183Middle8_3.wav,Grey645_9.wav,0.784818067754078,1.0,high
1_2_01101750a7,M1450_1.wav,White606_6.wav,White53_r4_4.wav,0.850208044382802,1.0,high
4_3_1101744,DBlue70_8.wav,M1273_4.wav,M1810_5.wav,0.833507853403141,1.0,high
4_4_1101744,DBlue44_4.wav,Orange244_1.wav,M2024_2.wav,0.801492537313433,1.0,high
4_5_1101744,M2020_1.wav,M183Middle8_2.wav,White564_2.wav,0.850453172205438,1.0,high
2_2_0110173f53,Grey654_5.wav,Orange305_5.wav,Pink44_r24_4.wav,0.789473684210526,1.0,high
3_4_011016fe39,M183Middle10_3.wav,M1685_2.wav,M1500_4.wav,0.766758494031221,1.0,high
1_2_01101722a6,Orange302_3.wav,M1273_3.wav,DBlue75_4.wav,0.800970873786408,1.0,high
4_5_011017273f,DBlue52_4.wav,M1500_3.wav,M542_2.wav,0.798387096774194,1.0,high
1_6_011016fa6c,DBlue44_2.wav,M1273_4.wav,M1685_4.wav,0.851512373968836,1.0,high
3_4_011016fe39,M183Middle10_3.wav,M1685_2.wav,White543_6.wav,0.766758494031221,1.0,high
4_3_011017500c,White53_r0_1.wav,M1873_3.wav,Orange304_1.wav,0.774691358024691,1.0,high
4_3_1101744,DBlue70_8.wav,M1273_4.wav,White568_6.wav,0.833507853403141,1.0,high
4_5_011017273f,DBlue52_4.wav,M1500_3.wav,White568_4.wav,0.798387096774194,1.0,high
4_1_01101734c9,DBlue75_4.wav,White563_6.wav,White563_1.wav,0.814250614250614,0.8,high
1_2_01101750a7,M1450_1.wav,White606_6.wav,M2021_2.wav,0.850208044382802,1.0,high
4_3_1101744,DBlue70_8.wav,M1273_4.wav,White53_r3_1.wav,0.833507853403141,1.0,high
1_2_01101722a6,Orange302_3.wav,M1273_3.wav,White561_4.wav,0.800970873786408,0.75,high
4_2_011017500c,M955_2.wav,Grey644_8.wav,M183Middle10_4.wav,0.767,1.0,high
4_5_1101744,M2020_1.wav,M183Middle8_2.wav,M1688_4.wav,0.850453172205438,1.0,high
3_4_0110173b5e,White607_2.wav,White607_5.wav,Orange300_3.wav,0.825734549138805,1.0,high
3_4_0110173b5e,White607_2.wav,White607_5.wav,Orange241_3.wav,0.825734549138805,1.0,high
4_5_110174443,DBlue51_7.wav,LBlue372_6.wav,White53_r2_4.wav,0.791230366492147,1.0,high
4_1_01101734c9,White563_6.wav,DBlue75_4.wav,Grey644_9.wav,0.814250614250614,0.8181818181818182,high
4_4_1101744,Orange244_1.wav,DBlue44_4.wav,M2213_2.wav,0.801492537313433,1.0,high
4_5_011017273f,DBlue52_4.wav,M1500_3.wav,Grey651_2.wav,0.798387096774194,0.8571428571428571,high
1_6_011016fa6c,DBlue44_2.wav,M1273_4.wav,DBlue78_3.wav,0.851512373968836,1.0,high
1_2_01101722a6,Orange302_3.wav,M1273_3.wav,LBlue371_4.wav,0.800970873786408,1.0,high
4_4_110174443,M542_1.wav,M1316_3.wav,M2212_1.wav,0.827586206896552,1.0,high
1_2_01101722a6,Orange302_3.wav,M1273_3.wav,DBlue53_6.wav,0.800970873786408,1.0,high
4_5_110174443,DBlue51_7.wav,LBlue372_6.wav,Yellow14_r26_3.wav,0.791230366492147,0.75,high
4_3_011017500c,M1873_3.wav,White53_r0_1.wav,White564_4.wav,0.774691358024691,1.0,high
2_2_0110173f53,Grey654_5.wav,Orange305_5.wav,M1172_6.wav,0.789473684210526,1.0,high
1_3_01101722a6,Orange305_1.wav,DBlue42_2.wav,White53_r3_1.wav,0.766233766233766,1.0,high
4_4_01101734c9,M1314_1.wav,Grey653_8.wav,Orange291_1.wav,0.786199095022624,0.8,high
2_2_0110174fdb,M1812_4.wav,M2022_2.wav,Orange244_6.wav,0.765938864628821,1.0,high
4_2_011017500c,M955_2.wav,Grey644_8.wav,DBlue44_4.wav,0.767,1.0,high
4_2_011017500c,M955_2.wav,Grey644_8.wav,M2023_2.wav,0.767,1.0,high
1_3_01101722a6,Orange305_1.wav,DBlue42_2.wav,M1874_3.wav,0.766233766233766,1.0,high
4_3_011017500c,M1873_3.wav,White53_r0_1.wav,White53_r1_2.wav,0.774691358024691,0.8,high
4_4_110174443,M542_1.wav,M1316_3.wav,M1170_4.wav,0.827586206896552,1.0,high
4_4_01101734c9,M1314_1.wav,Grey653_8.wav,M1235_1.wav,0.786199095022624,0.875,high
4_1_01101734c9,DBlue75_4.wav,White563_6.wav,White542_6.wav,0.814250614250614,0.8333333333333334,high
3_4_0110173b5e,White607_5.wav,White607_2.wav,Orange291_4.wav,0.825734549138805,1.0,high
1_6_011016fa6c,DBlue44_2.wav,M1273_4.wav,Orange305_1.wav,0.851512373968836,1.0,high
1_6_011016fa6c,DBlue44_2.wav,M1273_4.wav,Pink44_r20_2.wav,0.851512373968836,1.0,high
4_4_1101744,Orange244_1.wav,DBlue44_4.wav,LBlue401_1.wav,0.801492537313433,1.0,high
4_4_01101734c9,M1314_1.wav,Grey653_8.wav,White544_1.wav,0.786199095022624,0.9230769230769232,high
4_5_110174443,DBlue51_7.wav,LBlue372_6.wav,White544_7.wav,0.791230366492147,1.0,high
