left,right,sound_id,ground_truth,decision,nPIT,choiceTot,acc_cycle
M1414_2.wav,White606_2.wav,DBlue53_6.wav,probe,Left,5,4,0.628089888
LBlue372_3.wav,M1232_3.wav,White564_2.wav,probe,Left,48,45,0.713682942
LBlue372_3.wav,M1232_3.wav,Grey652_5.wav,probe,Left,48,45,0.713682942
LBlue372_3.wav,M1232_3.wav,M1233_5.wav,probe,Right,48,45,0.713682942
LBlue372_3.wav,M1232_3.wav,White568_4.wav,probe,Right,48,45,0.713682942
LBlue372_3.wav,M1232_3.wav,M2023_5.wav,probe,Left,48,45,0.713682942
LBlue372_3.wav,M1232_3.wav,Orange291_4.wav,probe,Left,48,45,0.713682942
LBlue372_3.wav,M1232_3.wav,DBlue75_6.wav,probe,Left,48,45,0.713682942
LBlue372_3.wav,M1232_3.wav,DBlue75_6.wav,probe,Left,48,45,0.713682942
LBlue372_3.wav,M1232_3.wav,LBlue372_2.wav,probe,Right,48,45,0.713682942
LBlue372_3.wav,M1232_3.wav,M1313_6.wav,probe,Left,48,45,0.713682942
White563_4.wav,M1234_4.wav,White53_r0_1.wav,probe,Right,5,4,0.551401869
M1414_2.wav,White606_2.wav,M1314_4.wav,probe,Right,135,132,0.628089888
White563_4.wav,M1234_4.wav,White561_2.wav,probe,Right,43,38,0.551401869
M1414_2.wav,White606_2.wav,DBlue52_6.wav,probe,Right,135,132,0.628089888
LBlue372_3.wav,M1232_3.wav,LBlue404_4.wav,probe,Right,237,226,0.713682942
LBlue372_3.wav,M1232_3.wav,Grey653_3.wav,probe,Right,237,226,0.713682942
LBlue372_3.wav,M1232_3.wav,M1873_2.wav,probe,Right,237,226,0.713682942
LBlue372_3.wav,M1232_3.wav,Grey643_2.wav,probe,Right,237,226,0.713682942
M1552_1.wav,LBlue320_3.wav,M1871_6.wav,probe,Right,247,237,0.62568306
M1552_1.wav,LBlue320_3.wav,DBlue70_8.wav,probe,Right,247,237,0.62568306
M1552_1.wav,LBlue320_3.wav,White53_r3_3.wav,probe,Right,247,237,0.62568306
LBlue372_3.wav,M1232_3.wav,DBlue75_6.wav,probe,Right,237,226,0.713682942
LBlue372_3.wav,M1232_3.wav,M1231_6.wav,probe,Right,237,226,0.713682942
LBlue372_3.wav,M1232_3.wav,White53_r3_3.wav,probe,Right,237,226,0.713682942
M1414_2.wav,White606_2.wav,M1412_1.wav,probe,Right,135,132,0.628089888
M1414_2.wav,White606_2.wav,M2023_4.wav,probe,Right,135,132,0.628089888
M1414_2.wav,White606_2.wav,Grey645_5.wav,probe,Left,135,132,0.628089888
M1414_2.wav,White606_2.wav,M1412_1.wav,probe,Left,135,132,0.628089888
M1414_2.wav,White606_2.wav,White53_r0_4.wav,probe,Right,135,132,0.628089888
M1552_1.wav,LBlue320_3.wav,M1171_2.wav,probe,Left,247,237,0.62568306
M1414_2.wav,White606_2.wav,White567_4.wav,probe,Left,135,132,0.628089888
M1414_2.wav,White606_2.wav,DBlue41_2.wav,probe,Right,135,132,0.628089888
M1552_1.wav,LBlue320_3.wav,Grey640_7.wav,probe,Right,247,237,0.62568306
LBlue372_3.wav,M1232_3.wav,M1231_6.wav,probe,Left,237,226,0.713682942
M1552_1.wav,LBlue320_3.wav,Grey642_7.wav,probe,Left,247,237,0.62568306
M1552_1.wav,LBlue320_3.wav,M1813_4.wav,probe,Right,247,237,0.62568306
M1552_1.wav,LBlue320_3.wav,White568_4.wav,probe,Left,247,237,0.62568306
M1552_1.wav,LBlue320_3.wav,M1416_4.wav,probe,Right,247,237,0.62568306
LBlue372_3.wav,M1232_3.wav,M2021_5.wav,probe,Right,237,226,0.713682942
M1414_2.wav,White606_2.wav,DBlue53_6.wav,probe,Left,135,132,0.628089888
LBlue372_3.wav,M1232_3.wav,M2023_4.wav,probe,Left,237,226,0.713682942
M1414_2.wav,White606_2.wav,M2023_4.wav,probe,Left,135,132,0.628089888
White563_4.wav,M1234_4.wav,White606_6.wav,probe,Right,43,38,0.551401869
LBlue372_3.wav,M1232_3.wav,Orange293_1.wav,probe,Right,237,226,0.713682942
LBlue372_3.wav,M1232_3.wav,DBlue75_6.wav,probe,Left,237,226,0.713682942
White563_4.wav,M1234_4.wav,Pink44_r24_4.wav,probe,NA,43,38,0.551401869
M1552_1.wav,LBlue320_3.wav,Grey644_9.wav,probe,Left,247,237,0.62568306
M1552_1.wav,LBlue320_3.wav,DBlue51_7.wav,probe,Left,247,237,0.62568306
M1414_2.wav,White606_2.wav,M1451_1.wav,probe,Left,135,132,0.628089888
White563_4.wav,M1234_4.wav,DBlue74_4.wav,probe,Right,43,38,0.551401869
M1414_2.wav,White606_2.wav,White53_r0_4.wav,probe,Left,135,132,0.628089888
M1414_2.wav,White606_2.wav,M1416_4.wav,probe,Left,135,132,0.628089888
M1552_1.wav,LBlue320_3.wav,M1813_4.wav,probe,Left,247,237,0.62568306
LBlue372_3.wav,M1232_3.wav,M1234_5.wav,probe,Left,237,226,0.713682942
M1414_2.wav,White606_2.wav,M1316_6.wav,probe,Left,135,132,0.628089888
LBlue372_3.wav,M1232_3.wav,White53_r4_4.wav,probe,Left,237,226,0.713682942
LBlue372_3.wav,M1232_3.wav,White564_2.wav,probe,Right,237,226,0.713682942
LBlue372_3.wav,M1232_3.wav,LBlue372_2.wav,probe,Right,237,226,0.713682942
M1552_1.wav,LBlue320_3.wav,White53_r4_4.wav,probe,Left,247,237,0.62568306
M1552_1.wav,LBlue320_3.wav,DBlue51_7.wav,probe,Right,247,237,0.62568306
M1414_2.wav,White606_2.wav,White53_r1_1.wav,probe,Left,135,132,0.628089888
M1414_2.wav,White606_2.wav,M1272_1.wav,probe,Left,135,132,0.628089888
M1414_2.wav,White606_2.wav,M1316_5.wav,probe,Left,135,132,0.628089888
LBlue372_3.wav,M1232_3.wav,White564_2.wav,probe,Right,237,226,0.713682942
M1552_1.wav,LBlue320_3.wav,White564_6.wav,probe,Left,247,237,0.62568306
M1552_1.wav,LBlue320_3.wav,White564_6.wav,probe,Left,247,237,0.62568306
M1552_1.wav,LBlue320_3.wav,M1172_2.wav,probe,Left,247,237,0.62568306
LBlue372_3.wav,M1232_3.wav,LBlue334_1.wav,probe,Left,237,226,0.713682942
M1414_2.wav,White606_2.wav,M1873_2.wav,probe,Left,135,132,0.628089888
M1552_1.wav,LBlue320_3.wav,DBlue70_8.wav,probe,Left,247,237,0.62568306
M1552_1.wav,LBlue320_3.wav,Grey640_7.wav,probe,Left,247,237,0.62568306
LBlue372_3.wav,M1232_3.wav,Grey654_3.wav,probe,Left,237,226,0.713682942
LBlue372_3.wav,M1232_3.wav,Orange293_1.wav,probe,Right,237,226,0.713682942
M1552_1.wav,LBlue320_3.wav,Orange243_1.wav,probe,Left,247,237,0.62568306
LBlue372_3.wav,M1232_3.wav,DBlue72_3.wav,probe,Left,237,226,0.713682942
M1414_2.wav,White606_2.wav,DBlue75_6.wav,probe,Left,135,132,0.628089888
M1552_1.wav,LBlue320_3.wav,White564_4.wav,probe,Left,247,237,0.62568306
M1552_1.wav,LBlue320_3.wav,Pink44_r25_2.wav,probe,Left,247,237,0.62568306
M1552_1.wav,LBlue320_3.wav,DBlue51_7.wav,probe,Left,247,237,0.62568306
M1552_1.wav,LBlue320_3.wav,Orange243_1.wav,probe,Left,247,237,0.62568306
M1552_1.wav,LBlue320_3.wav,White53_r1_1.wav,probe,Left,247,237,0.62568306
M1414_2.wav,White606_2.wav,Orange232_4.wav,probe,Left,135,132,0.628089888
M1552_1.wav,LBlue320_3.wav,Orange244_1.wav,probe,Left,247,237,0.62568306
M1414_2.wav,White606_2.wav,Orange232_4.wav,probe,Left,135,132,0.628089888
M1414_2.wav,White606_2.wav,White53_r1_1.wav,probe,Left,135,132,0.628089888
LBlue372_3.wav,M1232_3.wav,M1552_5.wav,probe,Left,237,226,0.713682942
M1552_1.wav,LBlue320_3.wav,M1416_4.wav,probe,Left,247,237,0.62568306
M1552_1.wav,LBlue320_3.wav,LBlue401_1.wav,probe,Left,247,237,0.62568306
M1552_1.wav,LBlue320_3.wav,White53_r0_4.wav,probe,Left,247,237,0.62568306
M1414_2.wav,White606_2.wav,M1314_4.wav,probe,Left,135,132,0.628089888
M1552_1.wav,LBlue320_3.wav,DBlue74_3.wav,probe,Left,247,237,0.62568306
M1552_1.wav,LBlue320_3.wav,M1272_3.wav,probe,Left,247,237,0.62568306
LBlue372_3.wav,M1232_3.wav,DBlue72_3.wav,probe,Left,237,226,0.713682942
M1552_1.wav,LBlue320_3.wav,M1272_3.wav,probe,Left,247,237,0.62568306
LBlue372_3.wav,M1232_3.wav,M2020_4.wav,probe,Left,237,226,0.713682942
M1414_2.wav,White606_2.wav,DBlue42_2.wav,probe,Left,135,132,0.628089888
M1552_1.wav,LBlue320_3.wav,M2022_4.wav,probe,Left,247,237,0.62568306
M1552_1.wav,LBlue320_3.wav,M1872_6.wav,probe,Left,247,237,0.62568306
M1552_1.wav,LBlue320_3.wav,M1688_3.wav,probe,Left,247,237,0.62568306
M1552_1.wav,LBlue320_3.wav,M1171_2.wav,probe,Left,247,237,0.62568306
LBlue372_3.wav,M1232_3.wav,DBlue74_3.wav,probe,Left,237,226,0.713682942
M1552_1.wav,LBlue320_3.wav,White53_r1_6.wav,probe,Left,247,237,0.62568306
M1552_1.wav,LBlue320_3.wav,DBlue44_4.wav,probe,Left,247,237,0.62568306
M1552_1.wav,LBlue320_3.wav,Grey645_9.wav,probe,Left,247,237,0.62568306
M1552_1.wav,LBlue320_3.wav,M1872_3.wav,probe,Left,247,237,0.62568306
M1552_1.wav,LBlue320_3.wav,M2021_5.wav,probe,Left,247,237,0.62568306
LBlue372_3.wav,M1232_3.wav,M1235_1.wav,probe,Left,237,226,0.713682942
LBlue372_3.wav,M1232_3.wav,Orange291_4.wav,probe,Left,237,226,0.713682942
M1552_1.wav,LBlue320_3.wav,White564_4.wav,probe,Left,247,237,0.62568306
M1552_1.wav,LBlue320_3.wav,Grey642_7.wav,probe,Left,247,237,0.62568306
M1552_1.wav,LBlue320_3.wav,M1416_4.wav,probe,Left,247,237,0.62568306
LBlue372_3.wav,M1232_3.wav,M2021_2.wav,probe,Left,237,226,0.713682942
LBlue372_3.wav,M1232_3.wav,M1873_3.wav,probe,Left,237,226,0.713682942
LBlue372_3.wav,M1232_3.wav,Orange293_1.wav,probe,Left,237,226,0.713682942
LBlue372_3.wav,M1232_3.wav,M2023_4.wav,probe,Right,237,226,0.713682942
LBlue372_3.wav,M1232_3.wav,White53_r3_3.wav,probe,Left,237,226,0.713682942
M1552_1.wav,LBlue320_3.wav,White53_r1_6.wav,probe,Left,247,237,0.62568306
LBlue372_3.wav,M1232_3.wav,Orange293_1.wav,probe,Left,237,226,0.713682942
M1552_1.wav,LBlue320_3.wav,White564_4.wav,probe,Left,247,237,0.62568306
M1552_1.wav,LBlue320_3.wav,M1810_5.wav,probe,Left,247,237,0.62568306
M1552_1.wav,LBlue320_3.wav,M1272_3.wav,probe,Left,247,237,0.62568306
M1552_1.wav,LBlue320_3.wav,M1171_2.wav,probe,Left,247,237,0.62568306
M1552_1.wav,LBlue320_3.wav,M1874_3.wav,probe,Left,247,237,0.62568306
M1552_1.wav,LBlue320_3.wav,Grey650_5.wav,probe,Left,247,237,0.62568306
M1552_1.wav,LBlue320_3.wav,White564_6.wav,probe,Left,247,237,0.62568306
M1552_1.wav,LBlue320_3.wav,White53_r2_4.wav,probe,NA,247,237,0.62568306
M1552_1.wav,LBlue320_3.wav,DBlue40_4.wav,probe,Left,247,237,0.62568306
M1552_1.wav,LBlue320_3.wav,M1272_3.wav,probe,Left,247,237,0.62568306
LBlue372_3.wav,M1232_3.wav,White568_4.wav,probe,Left,237,226,0.713682942
M1552_1.wav,LBlue320_3.wav,DBlue50_7.wav,probe,Left,247,237,0.62568306
M1414_2.wav,White606_2.wav,DBlue52_6.wav,probe,Left,135,132,0.628089888
LBlue372_3.wav,M1232_3.wav,LBlue332_1.wav,probe,Left,237,226,0.713682942
M1552_1.wav,LBlue320_3.wav,M1684_3.wav,probe,Left,247,237,0.62568306
M1552_1.wav,LBlue320_3.wav,DBlue75_7.wav,probe,Left,247,237,0.62568306
M1552_1.wav,LBlue320_3.wav,M1872_6.wav,probe,Left,247,237,0.62568306
LBlue372_3.wav,M1232_3.wav,M2210_3.wav,probe,Right,237,226,0.713682942
LBlue372_3.wav,M1232_3.wav,White53_r1_6.wav,probe,Right,237,226,0.713682942
M1552_1.wav,LBlue320_3.wav,M1870_6.wav,probe,Left,247,237,0.62568306
M1552_1.wav,LBlue320_3.wav,Grey642_7.wav,probe,Left,247,237,0.62568306
M1552_1.wav,LBlue320_3.wav,White545_4.wav,probe,Left,247,237,0.62568306
LBlue372_3.wav,M1232_3.wav,White568_5.wav,probe,Right,237,226,0.713682942
M1552_1.wav,LBlue320_3.wav,M1814_5.wav,probe,Left,247,237,0.62568306
M1552_1.wav,LBlue320_3.wav,M1234_3.wav,probe,Left,247,237,0.62568306
M1552_1.wav,LBlue320_3.wav,Grey640_7.wav,probe,Left,247,237,0.62568306
LBlue372_3.wav,M1232_3.wav,DBlue70_7.wav,probe,Right,237,226,0.713682942
M1414_2.wav,White606_2.wav,M1273_3.wav,probe,Left,135,132,0.628089888
M1414_2.wav,White606_2.wav,M2021_7.wav,probe,Right,135,132,0.628089888
M1316_7.wav,Grey654_7.wav,Grey654_3.wav,probe,Left,87,83,0.655172414
M1316_7.wav,Grey654_7.wav,White53_r0_4.wav,probe,Left,87,83,0.655172414
LBlue325_2.wav,White541_6.wav,DBlue50_4.wav,probe,Right,81,79,0.668026101
LBlue325_2.wav,White541_6.wav,M2021_6.wav,probe,Right,81,79,0.668026101
LBlue325_2.wav,White541_6.wav,DBlue42_2.wav,probe,Right,81,79,0.668026101
LBlue325_2.wav,White541_6.wav,M183Middle6_3.wav,probe,Right,81,79,0.668026101
Pink44_r24_3.wav,M1553_3.wav,Orange300_3.wav,probe,Left,30,29,0.620437956
LBlue325_2.wav,White541_6.wav,M1230_3.wav,probe,Left,81,79,0.668026101
LBlue325_2.wav,White541_6.wav,M183Middle6_3.wav,probe,Right,81,79,0.668026101
LBlue325_2.wav,White541_6.wav,M1874_2.wav,probe,Right,81,79,0.668026101
LBlue325_2.wav,White541_6.wav,LBlue400_3.wav,probe,Left,81,79,0.668026101
LBlue325_2.wav,White541_6.wav,Orange290_3.wav,probe,Right,81,79,0.668026101
LBlue325_2.wav,White541_6.wav,M1870_2.wav,probe,Left,81,79,0.668026101
M1316_7.wav,Grey654_7.wav,DBlue72_3.wav,probe,Left,87,83,0.655172414
M1316_7.wav,Grey654_7.wav,White608_1.wav,probe,Left,87,83,0.655172414
M1316_7.wav,Grey654_7.wav,Orange293_5.wav,probe,Left,87,83,0.655172414
M1316_7.wav,Grey654_7.wav,M1313_5.wav,probe,Left,87,83,0.655172414
M1316_7.wav,Grey654_7.wav,DBlue72_6.wav,probe,Left,87,83,0.655172414
M1316_7.wav,Grey654_7.wav,M2022_4.wav,probe,Left,87,83,0.655172414
Pink44_r24_3.wav,M1553_3.wav,M1270_2.wav,probe,Right,30,29,0.620437956
M1316_7.wav,Grey654_7.wav,Grey654_2.wav,probe,Left,87,83,0.655172414
M1316_7.wav,Grey654_7.wav,M1312_1.wav,probe,Left,87,83,0.655172414
M1316_7.wav,Grey654_7.wav,M1873_2.wav,probe,Left,87,83,0.655172414
M1316_7.wav,Grey654_7.wav,M1232_4.wav,probe,Left,87,83,0.655172414
M1316_7.wav,Grey654_7.wav,LBlue404_4.wav,probe,Left,87,83,0.655172414
Pink44_r24_3.wav,M1553_3.wav,M2021_5.wav,probe,Left,30,29,0.620437956
M2211_5.wav,Orange306_4.wav,Orange243_1.wav,probe,Left,70,64,0.760416667
M1316_7.wav,Grey654_7.wav,M1873_2.wav,probe,NA,87,83,0.655172414
LBlue325_2.wav,White541_6.wav,M1313_6.wav,probe,Right,81,79,0.668026101
M2211_5.wav,Orange306_4.wav,M2021_2.wav,probe,Left,70,64,0.760416667
M2211_5.wav,Orange306_4.wav,Orange291_1.wav,probe,Left,70,64,0.760416667
M2211_5.wav,Orange306_4.wav,White53_r0_1.wav,probe,Left,70,64,0.760416667
M2211_5.wav,Orange306_4.wav,DBlue75_6.wav,probe,Left,70,64,0.760416667
M2211_5.wav,Orange306_4.wav,M1235_5.wav,probe,Left,70,64,0.760416667
M2211_5.wav,Orange306_4.wav,Grey642_5.wav,probe,Left,70,64,0.760416667
M2211_5.wav,Orange306_4.wav,M1171_2.wav,probe,Left,70,64,0.760416667
M2211_5.wav,Orange306_4.wav,White541_5.wav,probe,Right,70,64,0.760416667
M2211_5.wav,Orange306_4.wav,M1232_3.wav,probe,Right,70,64,0.760416667
M2211_5.wav,Orange306_4.wav,Pink44_r20_2.wav,probe,Left,70,64,0.760416667
M1316_7.wav,Grey654_7.wav,M1451_1.wav,probe,Right,87,83,0.655172414
M1316_7.wav,Grey654_7.wav,M1451_1.wav,probe,Right,87,83,0.655172414
LBlue325_2.wav,White541_6.wav,M2021_6.wav,probe,NA,81,79,0.668026101
M2211_5.wav,Orange306_4.wav,M2023_6.wav,probe,Left,70,64,0.760416667
LBlue325_2.wav,White541_6.wav,M1230_3.wav,probe,Left,81,79,0.668026101
M2211_5.wav,Orange306_4.wav,White567_4.wav,probe,Left,70,64,0.760416667
M2211_5.wav,Orange306_4.wav,DBlue75_6.wav,probe,Left,70,64,0.760416667
LBlue325_2.wav,White541_6.wav,M2215_4.wav,probe,Left,81,79,0.668026101
LBlue325_2.wav,White541_6.wav,Orange291_1.wav,probe,Left,81,79,0.668026101
LBlue325_2.wav,White541_6.wav,M2215_4.wav,probe,Left,81,79,0.668026101
LBlue325_2.wav,White541_6.wav,Orange291_1.wav,probe,Left,81,79,0.668026101
LBlue325_2.wav,White541_6.wav,M1233_3.wav,probe,Left,81,79,0.668026101
LBlue325_2.wav,White541_6.wav,DBlue50_4.wav,probe,Left,81,79,0.668026101
LBlue325_2.wav,White541_6.wav,DBlue51_3.wav,probe,Left,81,79,0.668026101
LBlue325_2.wav,White541_6.wav,White53_r3_1.wav,probe,Left,81,79,0.668026101
LBlue325_2.wav,White541_6.wav,Orange291_3.wav,probe,Left,81,79,0.668026101
M2211_5.wav,Orange306_4.wav,M1552_3.wav,probe,Right,70,64,0.760416667
M1316_7.wav,Grey654_7.wav,M1313_5.wav,probe,Right,142,135,0.655172414
M1316_7.wav,Grey654_7.wav,White53_r1_6.wav,probe,Left,142,135,0.655172414
M1316_7.wav,Grey654_7.wav,Grey654_2.wav,probe,Left,142,135,0.655172414
LBlue325_2.wav,White541_6.wav,M183Middle6_3.wav,probe,Right,167,157,0.668026101
LBlue325_2.wav,White541_6.wav,M1230_3.wav,probe,Left,167,157,0.668026101
M2211_5.wav,Orange306_4.wav,Pink44_r20_2.wav,probe,Right,209,198,0.760416667
LBlue325_2.wav,White541_6.wav,M183Middle6_3.wav,probe,Left,167,157,0.668026101
M2211_5.wav,Orange306_4.wav,Grey645_4.wav,probe,Right,209,198,0.760416667
LBlue325_2.wav,White541_6.wav,M1230_3.wav,probe,Right,167,157,0.668026101
M1316_7.wav,Grey654_7.wav,White53_r0_4.wav,probe,Right,142,135,0.655172414
M1316_7.wav,Grey654_7.wav,DBlue75_6.wav,probe,Left,142,135,0.655172414
M1316_7.wav,Grey654_7.wav,Grey654_3.wav,probe,Right,142,135,0.655172414
M1316_7.wav,Grey654_7.wav,Orange230_4.wav,probe,Left,142,135,0.655172414
M1316_7.wav,Grey654_7.wav,DBlue44_2.wav,probe,Left,142,135,0.655172414
LBlue325_2.wav,White541_6.wav,DBlue75_4.wav,probe,Right,167,157,0.668026101
M2211_5.wav,Orange306_4.wav,White543_1.wav,probe,Right,209,198,0.760416667
M2211_5.wav,Orange306_4.wav,M1552_3.wav,probe,Right,209,198,0.760416667
M2211_5.wav,Orange306_4.wav,White541_1.wav,probe,Right,209,198,0.760416667
M1316_7.wav,Grey654_7.wav,M1233_5.wav,probe,Left,142,135,0.655172414
M1316_7.wav,Grey654_7.wav,M1313_1.wav,probe,Left,142,135,0.655172414
Pink44_r24_3.wav,M1553_3.wav,Pink44_r20_1.wav,probe,Right,51,49,0.620437956
M2211_5.wav,Orange306_4.wav,M1550_3.wav,probe,Right,209,198,0.760416667
LBlue325_2.wav,White541_6.wav,M1231_5.wav,probe,Right,167,157,0.668026101
LBlue325_2.wav,White541_6.wav,White53_r3_1.wav,probe,Right,167,157,0.668026101
M1316_7.wav,Grey654_7.wav,M2023_5.wav,probe,Left,142,135,0.655172414
M1316_7.wav,Grey654_7.wav,M1231_6.wav,probe,Left,142,135,0.655172414
M1316_7.wav,Grey654_7.wav,DBlue78_4.wav,probe,Left,142,135,0.655172414
LBlue325_2.wav,White541_6.wav,M542_2.wav,probe,Left,167,157,0.668026101
LBlue325_2.wav,White541_6.wav,M1234_3.wav,probe,Right,167,157,0.668026101
LBlue325_2.wav,White541_6.wav,DBlue51_3.wav,probe,Left,167,157,0.668026101
LBlue325_2.wav,White541_6.wav,M2215_4.wav,probe,Left,167,157,0.668026101
M2211_5.wav,Orange306_4.wav,M2023_6.wav,probe,Left,209,198,0.760416667
LBlue325_2.wav,White541_6.wav,M1231_5.wav,probe,Left,167,157,0.668026101
LBlue325_2.wav,White541_6.wav,M1231_5.wav,probe,Right,167,157,0.668026101
LBlue325_2.wav,White541_6.wav,DBlue75_4.wav,probe,Right,167,157,0.668026101
M1316_7.wav,Grey654_7.wav,White53_r2_1.wav,probe,Right,142,135,0.655172414
Pink44_r24_3.wav,M1553_3.wav,M1235_5.wav,probe,Right,51,49,0.620437956
M1316_7.wav,Grey654_7.wav,White53_r4_4.wav,probe,Left,142,135,0.655172414
M1316_7.wav,Grey654_7.wav,LBlue403_3.wav,probe,Left,142,135,0.655172414
M1316_7.wav,Grey654_7.wav,LBlue334_1.wav,probe,Left,142,135,0.655172414
M1316_7.wav,Grey654_7.wav,LBlue320_4.wav,probe,Left,142,135,0.655172414
LBlue325_2.wav,White541_6.wav,DBlue52_3.wav,probe,Left,167,157,0.668026101
LBlue325_2.wav,White541_6.wav,White545_4.wav,probe,Left,167,157,0.668026101
LBlue325_2.wav,White541_6.wav,LBlue404_4.wav,probe,Right,167,157,0.668026101
M1316_7.wav,Grey654_7.wav,DBlue72_4.wav,probe,Left,142,135,0.655172414
LBlue325_2.wav,White541_6.wav,M1234_3.wav,probe,Right,167,157,0.668026101
LBlue325_2.wav,White541_6.wav,M2215_4.wav,probe,Right,167,157,0.668026101
LBlue325_2.wav,White541_6.wav,M1872_2.wav,probe,Left,167,157,0.668026101
LBlue325_2.wav,White541_6.wav,DBlue51_3.wav,probe,Left,167,157,0.668026101
M1316_7.wav,Grey654_7.wav,M1233_5.wav,probe,Right,142,135,0.655172414
M1316_7.wav,Grey654_7.wav,White53_r1_1.wav,probe,Left,142,135,0.655172414
M1316_7.wav,Grey654_7.wav,M1235_1.wav,probe,Left,142,135,0.655172414
LBlue325_2.wav,White541_6.wav,M1234_3.wav,probe,Right,167,157,0.668026101
LBlue325_2.wav,White541_6.wav,M1233_3.wav,probe,Left,167,157,0.668026101
LBlue325_2.wav,White541_6.wav,LBlue400_3.wav,probe,Left,167,157,0.668026101
Pink44_r24_3.wav,M1553_3.wav,M1415_1.wav,probe,Left,51,49,0.620437956
LBlue325_2.wav,White541_6.wav,M1313_6.wav,probe,Left,167,157,0.668026101
Pink44_r24_3.wav,M1553_3.wav,LBlue324_3.wav,probe,Right,51,49,0.620437956
M2211_5.wav,Orange306_4.wav,LBlue404_1.wav,probe,Left,209,198,0.760416667
M2211_5.wav,Orange306_4.wav,LBlue405_1.wav,probe,Right,209,198,0.760416667
M2211_5.wav,Orange306_4.wav,White606_6.wav,probe,Left,209,198,0.760416667
M1316_7.wav,Grey654_7.wav,DBlue72_3.wav,probe,Left,142,135,0.655172414
M1316_7.wav,Grey654_7.wav,White53_r2_1.wav,probe,Left,142,135,0.655172414
LBlue325_2.wav,White541_6.wav,DBlue42_2.wav,probe,Left,167,157,0.668026101
M2211_5.wav,Orange306_4.wav,M1316_7.wav,probe,Right,209,198,0.760416667
M2211_5.wav,Orange306_4.wav,DBlue72_6.wav,probe,Left,209,198,0.760416667
M2211_5.wav,Orange306_4.wav,LBlue334_6.wav,probe,Right,209,198,0.760416667
M1316_7.wav,Grey654_7.wav,Grey644_2.wav,probe,Left,142,135,0.655172414
Pink44_r24_3.wav,M1553_3.wav,M1270_2.wav,probe,Right,51,49,0.620437956
Pink44_r24_3.wav,M1553_3.wav,Grey642_3.wav,probe,Right,51,49,0.620437956
Pink44_r24_3.wav,M1553_3.wav,Grey642_3.wav,probe,Right,51,49,0.620437956
M1316_7.wav,Grey654_7.wav,Orange291_4.wav,probe,Left,142,135,0.655172414
M1316_7.wav,Grey654_7.wav,DBlue51_4.wav,probe,Left,142,135,0.655172414
Pink44_r24_3.wav,M1553_3.wav,Orange290_3.wav,probe,Left,51,49,0.620437956
M1316_7.wav,Grey654_7.wav,LBlue404_4.wav,probe,Right,142,135,0.655172414
M1316_7.wav,Grey654_7.wav,DBlue72_3.wav,probe,Left,142,135,0.655172414
Pink44_r24_3.wav,M1553_3.wav,M1171_4.wav,probe,Right,51,49,0.620437956
M2211_5.wav,Orange306_4.wav,DBlue75_6.wav,probe,Right,209,198,0.760416667
M2211_5.wav,Orange306_4.wav,M1271_3.wav,probe,Left,209,198,0.760416667
M2211_5.wav,Orange306_4.wav,M1232_3.wav,probe,Left,209,198,0.760416667
M2211_5.wav,Orange306_4.wav,M2024_4.wav,probe,Left,209,198,0.760416667
M2211_5.wav,Orange306_4.wav,M544_2.wav,probe,Left,209,198,0.760416667
M2211_5.wav,Orange306_4.wav,Grey651_2.wav,probe,Right,209,198,0.760416667
M2211_5.wav,Orange306_4.wav,M2210_4.wav,probe,Right,209,198,0.760416667
M2211_5.wav,Orange306_4.wav,Orange243_1.wav,probe,Right,209,198,0.760416667
M2211_5.wav,Orange306_4.wav,M1553_3.wav,probe,Right,209,198,0.760416667
M2211_5.wav,Orange306_4.wav,M1313_6.wav,probe,Left,209,198,0.760416667
M2211_5.wav,Orange306_4.wav,White542_1.wav,probe,Left,209,198,0.760416667
M2211_5.wav,Orange306_4.wav,Grey650_2.wav,probe,Left,209,198,0.760416667
M2211_5.wav,Orange306_4.wav,LBlue404_1.wav,probe,Left,209,198,0.760416667
M2211_5.wav,Orange306_4.wav,White609_7.wav,probe,Right,209,198,0.760416667
M2211_5.wav,Orange306_4.wav,Orange243_1.wav,probe,Right,209,198,0.760416667
M2211_5.wav,Orange306_4.wav,M1316_7.wav,probe,Right,209,198,0.760416667
LBlue325_2.wav,White541_6.wav,M1230_3.wav,probe,Left,167,157,0.668026101
LBlue325_2.wav,White541_6.wav,M1231_5.wav,probe,Left,167,157,0.668026101
M2211_5.wav,Orange306_4.wav,M1232_4.wav,probe,Left,209,198,0.760416667
M2211_5.wav,Orange306_4.wav,LBlue401_5.wav,probe,Left,209,198,0.760416667
M2211_5.wav,Orange306_4.wav,Grey654_3.wav,probe,NA,209,198,0.760416667
LBlue325_2.wav,White541_6.wav,M542_2.wav,probe,NA,167,157,0.668026101
M1316_7.wav,Grey654_7.wav,Orange242_3.wav,probe,Right,142,135,0.655172414
M2211_5.wav,Orange306_4.wav,White561_6.wav,probe,Right,209,198,0.760416667
M2211_5.wav,Orange306_4.wav,M2210_4.wav,probe,Right,209,198,0.760416667
M2211_5.wav,Orange306_4.wav,DBlue53_6.wav,probe,Left,209,198,0.760416667
LBlue325_2.wav,White541_6.wav,M1314_7.wav,probe,Left,167,157,0.668026101
LBlue325_2.wav,White541_6.wav,White545_4.wav,probe,Left,167,157,0.668026101
